col,GSE,Basename,NCBI_scientific_name,taxid,Tissue,Sex,Family,Order,Species,SuccessRate,common_names
GSM5265673,GSE173330,GSM5265673,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.713161545,beluga whale
GSM5265674,GSE173330,GSM5265674,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.63484315,beluga whale
GSM5265675,GSE173330,GSM5265675,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.778329065,beluga whale
GSM5265676,GSE173330,GSM5265676,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.714148528,beluga whale
GSM5265677,GSE173330,GSM5265677,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.714628681,beluga whale
GSM5265717,GSE173330,GSM5265717,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.744238156,beluga whale
GSM5265718,GSE173330,GSM5265718,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.798922322,beluga whale
GSM5265719,GSE173330,GSM5265719,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.682405036,beluga whale
GSM5265720,GSE173330,GSM5265720,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.734234955,beluga whale
GSM5265721,GSE173330,GSM5265721,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.765711694,beluga whale
GSM5265746,GSE173330,GSM5265746,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.598484848,beluga whale
GSM5265747,GSE173330,GSM5265747,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.821382843,beluga whale
GSM5265748,GSE173330,GSM5265748,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.739970124,beluga whale
GSM5265749,GSE173330,GSM5265749,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.687900128,beluga whale
GSM5265750,GSE173330,GSM5265750,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.760830132,beluga whale
GSM5265751,GSE173330,GSM5265751,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.441741357,beluga whale
GSM5265779,GSE173330,GSM5265779,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.835040546,beluga whale
GSM5265780,GSE173330,GSM5265780,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.818181818,beluga whale
GSM5265781,GSE173330,GSM5265781,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.81578105,beluga whale
GSM5265782,GSE173330,GSM5265782,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.818955399,beluga whale
GSM5265783,GSE173330,GSM5265783,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.825864277,beluga whale
GSM5265784,GSE173330,GSM5265784,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.829278703,beluga whale
GSM5265785,GSE173330,GSM5265785,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.819889031,beluga whale
GSM5265786,GSE173330,GSM5265786,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.8223965,beluga whale
GSM5265787,GSE173330,GSM5265787,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.816714682,beluga whale
GSM5265788,GSE173330,GSM5265788,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.823410158,beluga whale
GSM5265797,GSE173330,GSM5265797,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.819488903,beluga whale
GSM5265798,GSE173330,GSM5265798,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.826371105,beluga whale
GSM5265799,GSE173330,GSM5265799,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.829145327,beluga whale
GSM5265800,GSE173330,GSM5265800,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.823916987,beluga whale
GSM5265801,GSE173330,GSM5265801,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.819969057,beluga whale
GSM5265802,GSE173330,GSM5265802,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.800282757,beluga whale
GSM5265803,GSE173330,GSM5265803,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.819755655,beluga whale
GSM5265804,GSE173330,GSM5265804,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.820715962,beluga whale
GSM5265805,GSE173330,GSM5265805,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.826824584,beluga whale
GSM5265806,GSE173330,GSM5265806,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.821036065,beluga whale
GSM5265807,GSE173330,GSM5265807,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.817594964,beluga whale
GSM5265808,GSE173330,GSM5265808,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.819382202,beluga whale
GSM5265809,GSE173330,GSM5265809,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.824690568,beluga whale
GSM5265810,GSE173330,GSM5265810,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.825250747,beluga whale
GSM5265811,GSE173330,GSM5265811,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.832026248,beluga whale
GSM5265812,GSE173330,GSM5265812,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.829172002,beluga whale
GSM5265815,GSE173330,GSM5265815,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.798548869,beluga whale
GSM5265816,GSE173330,GSM5265816,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.835147247,beluga whale
GSM5265817,GSE173330,GSM5265817,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.76901942,beluga whale
GSM5265818,GSE173330,GSM5265818,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.817568289,beluga whale
GSM5265819,GSE173330,GSM5265819,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.819942382,beluga whale
GSM5265820,GSE173330,GSM5265820,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.83151942,beluga whale
GSM5265838,GSE173330,GSM5265838,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.752267392,beluga whale
GSM5265839,GSE173330,GSM5265839,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.815194195,beluga whale
GSM5265840,GSE173330,GSM5265840,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.697503201,beluga whale
GSM5265841,GSE173330,GSM5265841,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.821302817,beluga whale
GSM5265842,GSE173330,GSM5265842,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.806738156,beluga whale
GSM5265843,GSE173330,GSM5265843,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.719776995,beluga whale
GSM5265844,GSE173330,GSM5265844,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.781503414,beluga whale
GSM5265872,GSE173330,GSM5265872,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.828638498,beluga whale
GSM5265873,GSE173330,GSM5265873,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.825090696,beluga whale
GSM5265874,GSE173330,GSM5265874,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.822636577,beluga whale
GSM5265875,GSE173330,GSM5265875,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.829758856,beluga whale
GSM5265876,GSE173330,GSM5265876,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.83624093,beluga whale
GSM5265877,GSE173330,GSM5265877,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.838881776,beluga whale
GSM5265878,GSE173330,GSM5265878,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.836294281,beluga whale
GSM5265882,GSE173330,GSM5265882,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.794627614,beluga whale
GSM5265973,GSE173330,GSM5265973,Delphinapterus leucas,9749,Blood,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.815354247,beluga whale
GSM5265974,GSE173330,GSM5265974,Delphinapterus leucas,9749,Skin,Male,Monodontidae,Artiodactyla,Delphinapterus leucas,0.611475672,beluga whale
GSM5265975,GSE173330,GSM5265975,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.807351686,beluga whale
GSM5265976,GSE173330,GSM5265976,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.729433419,beluga whale
GSM5265977,GSE173330,GSM5265977,Delphinapterus leucas,9749,Blood,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.815434272,beluga whale
GSM5265978,GSE173330,GSM5265978,Delphinapterus leucas,9749,Skin,Female,Monodontidae,Artiodactyla,Delphinapterus leucas,0.638257576,beluga whale
GSM4411953,GSE147002,GSM4411953,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.768992744,house mouse
GSM4411954,GSE147002,GSM4411954,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.762217243,house mouse
GSM4411955,GSE147002,GSM4411955,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.767392232,house mouse
GSM4411956,GSE147002,GSM4411956,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.767178831,house mouse
GSM4411957,GSE147002,GSM4411957,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.776541827,house mouse
GSM4411958,GSE147002,GSM4411958,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.736182245,house mouse
GSM4411959,GSE147002,GSM4411959,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.752507469,house mouse
GSM4411960,GSE147002,GSM4411960,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.774861289,house mouse
GSM4411961,GSE147002,GSM4411961,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.758989543,house mouse
GSM4411962,GSE147002,GSM4411962,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.763657704,house mouse
GSM4411963,GSE147002,GSM4411963,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.765711694,house mouse
GSM4411964,GSE147002,GSM4411964,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.770566581,house mouse
GSM4411965,GSE147002,GSM4411965,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.756161972,house mouse
GSM4411966,GSE147002,GSM4411966,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.775314767,house mouse
GSM4411967,GSE147002,GSM4411967,Mus musculus,10090,Blood,Male,Muridae,Rodentia,Mus musculus,0.768032437,house mouse
GSM4411968,GSE147002,GSM4411968,Mus musculus,10090,Blood,Female,Muridae,Rodentia,Mus musculus,0.767765685,house mouse
GSM4411969,GSE147002,GSM4411969,Mus musculus,10090,Liver,Female,Muridae,Rodentia,Mus musculus,0.77430111,house mouse
GSM4411970,GSE147002,GSM4411970,Mus musculus,10090,Liver,Male,Muridae,Rodentia,Mus musculus,0.771713615,house mouse
GSM4411971,GSE147002,GSM4411971,Mus musculus,10090,Liver,Female,Muridae,Rodentia,Mus musculus,0.770299829,house mouse
GSM4411972,GSE147002,GSM4411972,Mus musculus,10090,Liver,Male,Muridae,Rodentia,Mus musculus,0.767232181,house mouse
GSM4411973,GSE147002,GSM4411973,Mus musculus,10090,Liver,Female,Muridae,Rodentia,Mus musculus,0.767392232,house mouse
GSM4411974,GSE147002,GSM4411974,Mus musculus,10090,Liver,Male,Muridae,Rodentia,Mus musculus,0.776435126,house mouse
GSM4411975,GSE147002,GSM4411975,Mus musculus,10090,Liver,Male,Muridae,Rodentia,Mus musculus,0.769526248,house mouse
GSM4411976,GSE147002,GSM4411976,Mus musculus,10090,Liver,Female,Muridae,Rodentia,Mus musculus,0.771420188,house mouse
GSM4411977,GSE147002,GSM4411977,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.769179471,house mouse
GSM4411978,GSE147002,GSM4411978,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.772753948,house mouse
GSM4411979,GSE147002,GSM4411979,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.754961588,house mouse
GSM4411980,GSE147002,GSM4411980,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.771473538,house mouse
GSM4411981,GSE147002,GSM4411981,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.767392232,house mouse
GSM4411982,GSE147002,GSM4411982,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.754934913,house mouse
GSM4411983,GSE147002,GSM4411983,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.763390952,house mouse
GSM4411984,GSE147002,GSM4411984,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.771633589,house mouse
GSM4411985,GSE147002,GSM4411985,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.783904183,house mouse
GSM4411986,GSE147002,GSM4411986,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.781850192,house mouse
GSM4411987,GSE147002,GSM4411987,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.779022621,house mouse
GSM4411988,GSE147002,GSM4411988,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.768779343,house mouse
GSM4411989,GSE147002,GSM4411989,Mus musculus,10090,Cortex,Male,Muridae,Rodentia,Mus musculus,0.769499573,house mouse
GSM4411990,GSE147002,GSM4411990,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.761977166,house mouse
GSM4411991,GSE147002,GSM4411991,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.790466283,house mouse
GSM4411992,GSE147002,GSM4411992,Mus musculus,10090,Cortex,Female,Muridae,Rodentia,Mus musculus,0.795854673,house mouse
GSM4411993,GSE147002,GSM4411993,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.790172855,house mouse
GSM4411994,GSE147002,GSM4411994,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.779849552,house mouse
GSM4411995,GSE147002,GSM4411995,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.765951771,house mouse
GSM4411996,GSE147002,GSM4411996,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.771846991,house mouse
GSM4411997,GSE147002,GSM4411997,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.784837815,house mouse
GSM4411998,GSE147002,GSM4411998,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.787852113,house mouse
GSM4411999,GSE147002,GSM4411999,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.787158557,house mouse
GSM4412000,GSE147002,GSM4412000,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.782943875,house mouse
GSM4412001,GSE147002,GSM4412001,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.782223645,house mouse
GSM4412002,GSE147002,GSM4412002,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.785611396,house mouse
GSM4412003,GSE147002,GSM4412003,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.787158557,house mouse
GSM4412004,GSE147002,GSM4412004,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.78481114,house mouse
GSM4412005,GSE147002,GSM4412005,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.793533931,house mouse
GSM4412006,GSE147002,GSM4412006,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.776435126,house mouse
GSM4412007,GSE147002,GSM4412007,Mus musculus,10090,Striatum,Male,Muridae,Rodentia,Mus musculus,0.761737089,house mouse
GSM4412008,GSE147002,GSM4412008,Mus musculus,10090,Striatum,Female,Muridae,Rodentia,Mus musculus,0.768299189,house mouse
GSM4412009,GSE147002,GSM4412009,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.805004268,house mouse
GSM4412010,GSE147002,GSM4412010,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.790039479,house mouse
GSM4412011,GSE147002,GSM4412011,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.798628895,house mouse
GSM4412012,GSE147002,GSM4412012,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.78819889,house mouse
GSM4412013,GSE147002,GSM4412013,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.786705079,house mouse
GSM4412014,GSE147002,GSM4412014,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.786891805,house mouse
GSM4412015,GSE147002,GSM4412015,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.783824157,house mouse
GSM4412016,GSE147002,GSM4412016,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.804710841,house mouse
GSM4412017,GSE147002,GSM4412017,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.807511737,house mouse
GSM4412018,GSE147002,GSM4412018,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.808311993,house mouse
GSM4412019,GSE147002,GSM4412019,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.79804204,house mouse
GSM4412020,GSE147002,GSM4412020,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.801536492,house mouse
GSM4412021,GSE147002,GSM4412021,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.803590482,house mouse
GSM4412022,GSE147002,GSM4412022,Mus musculus,10090,Cerebellum,Male,Muridae,Rodentia,Mus musculus,0.796174776,house mouse
GSM4412023,GSE147002,GSM4412023,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.80455079,house mouse
GSM4412024,GSE147002,GSM4412024,Mus musculus,10090,Cerebellum,Female,Muridae,Rodentia,Mus musculus,0.799135723,house mouse
GSM5265845,GSE173330,GSM5265845,Phocoena phocoena,9742,Skin,Female,Phocoenidae,Artiodactyla,Phocoena phocoena,0.839682032,harbor porpoise
GSM5265879,GSE173330,GSM5265879,Phocoena phocoena,9742,Blood,Female,Phocoenidae,Artiodactyla,Phocoena phocoena,0.828851899,harbor porpoise
GSM4997095,GSE164127,GSM4997095,Pteropus hypomelanus,9405,Skin,Male,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.802710201,small flying fox
GSM4997096,GSE164127,GSM4997096,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.810099232,large flying fox
GSM4997097,GSE164127,GSM4997097,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.803083653,small flying fox
GSM4997098,GSE164127,GSM4997098,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.802976953,large flying fox
GSM4997099,GSE164127,GSM4997099,Pteropus hypomelanus,9405,Skin,Male,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.822423175,small flying fox
GSM4997100,GSE164127,GSM4997100,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.803377081,large flying fox
GSM4997101,GSE164127,GSM4997101,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.806151302,small flying fox
GSM4997102,GSE164127,GSM4997102,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.758082586,large flying fox
GSM4997103,GSE164127,GSM4997103,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.815514298,large flying fox
GSM4997104,GSE164127,GSM4997104,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.8092723,small flying fox
GSM4997105,GSE164127,GSM4997105,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.819435553,large flying fox
GSM4997106,GSE164127,GSM4997106,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.799055698,small flying fox
GSM4997107,GSE164127,GSM4997107,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.814954119,large flying fox
GSM4997108,GSE164127,GSM4997108,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.780649808,small flying fox
GSM4997109,GSE164127,GSM4997109,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.819995732,large flying fox
GSM4997110,GSE164127,GSM4997110,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.819435553,large flying fox
GSM4997111,GSE164127,GSM4997111,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.794014085,small flying fox
GSM4997112,GSE164127,GSM4997112,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.793880708,large flying fox
GSM4997113,GSE164127,GSM4997113,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.812099872,small flying fox
GSM4997114,GSE164127,GSM4997114,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.804817542,large flying fox
GSM4997115,GSE164127,GSM4997115,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.811859795,small flying fox
GSM4997116,GSE164127,GSM4997116,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.811272941,large flying fox
GSM4997117,GSE164127,GSM4997117,Pteropus hypomelanus,9405,Skin,Male,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.813620359,small flying fox
GSM4997118,GSE164127,GSM4997118,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.821196116,large flying fox
GSM4997119,GSE164127,GSM4997119,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.81711481,large flying fox
GSM4997120,GSE164127,GSM4997120,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.791399915,small flying fox
GSM4997121,GSE164127,GSM4997121,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.82701131,large flying fox
GSM4997122,GSE164127,GSM4997122,Pteropus hypomelanus,9405,Skin,Male,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.816527956,small flying fox
GSM4997123,GSE164127,GSM4997123,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.820422535,large flying fox
GSM4997124,GSE164127,GSM4997124,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.80126974,small flying fox
GSM4997125,GSE164127,GSM4997125,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.799642552,large flying fox
GSM4997126,GSE164127,GSM4997126,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.807244985,large flying fox
GSM4997127,GSE164127,GSM4997127,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.793587281,small flying fox
GSM4997128,GSE164127,GSM4997128,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.82306338,large flying fox
GSM4997129,GSE164127,GSM4997129,Pteropus hypomelanus,9405,Skin,Male,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.826771233,small flying fox
GSM4997130,GSE164127,GSM4997130,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.81711481,large flying fox
GSM4997131,GSE164127,GSM4997131,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.795081093,small flying fox
GSM4997132,GSE164127,GSM4997132,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.795561246,large flying fox
GSM4997133,GSE164127,GSM4997133,Pteropus hypomelanus,9405,Skin,Male,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.8059379,small flying fox
GSM4997134,GSE164127,GSM4997134,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.807591763,large flying fox
GSM4997135,GSE164127,GSM4997135,Pteropus vampyrus,132908,Skin,Female,Pteropodidae,Chiroptera,Pteropus vampyrus,0.816181178,large flying fox
GSM4997136,GSE164127,GSM4997136,Pteropus hypomelanus,9405,Skin,Female,Pteropodidae,Chiroptera,Pteropus hypomelanus,0.735942168,small flying fox
GSM4997137,GSE164127,GSM4997137,Pteropus vampyrus,132908,Skin,Male,Pteropodidae,Chiroptera,Pteropus vampyrus,0.801349765,large flying fox
